# x y z
2.566990 -1.632967 0.616806
3.327884 -0.655882 0.538905
-0.553710 -3.848504 -0.226489
3.412347 1.788624 0.273535
-2.309526 1.577869 0.641853
-2.205921 -1.808412 -0.679557
-3.327746 -2.102485 -0.256473
0.794354 1.637857 -0.914622
-3.394851 -1.977065 -0.210097
-1.939293 2.746537 0.566226
-1.661402 2.691167 -0.612081
1.988120 -3.438426 0.067937
-1.337843 0.725522 -0.891292
-2.377081 -0.361514 0.774135
-2.891890 -1.161376 0.616854
-3.694532 -1.593516 0.021842
0.792110 3.535047 0.399737
-1.977202 -1.390926 -0.771860
-1.515753 2.512394 0.693772
-2.031854 -2.986964 0.436660
1.563408 2.055412 -0.724547
1.079048 -0.071591 0.959527
0.129988 -1.227522 -0.965273
-3.311348 1.919340 0.262379
-1.020654 2.874780 -0.653689
-2.757953 2.334907 0.443619
-0.400014 -2.003290 -0.823273
-1.229751 -1.835445 -0.843126
-1.157609 -3.848247 -0.050060
0.452837 -0.389223 0.971089
-3.461144 1.015983 -0.489240
-1.873285 -3.357699 0.245622
-3.770240 1.397753 0.014649
-1.881374 -2.218453 0.646088
-3.605777 0.546674 -0.428243
0.722501 -3.948107 0.080580
1.698282 0.076339 0.900007
0.778881 3.671096 -0.358574
-1.133258 3.883233 -0.104663
2.365541 -0.865975 0.737325
-3.743166 -0.146423 -0.348985
-2.520526 2.924816 -0.215410
-3.026021 2.076439 -0.420409
-3.002901 0.961727 0.603819
1.386535 -1.535486 0.884176
3.761860 -0.941046 0.255477
2.189609 -3.254757 0.215132
2.122896 -3.208630 -0.240170
0.294565 0.850864 -0.992718
-0.350231 2.998153 -0.662859
-2.385158 -1.610422 -0.678150
-1.422413 -2.095395 -0.750826
1.112467 3.619800 0.293507
-0.108244 -2.752533 -0.722922
0.743710 2.144709 -0.854678
-0.360676 3.868958 -0.210484
-1.215155 3.257880 -0.507388
1.623199 -2.373439 -0.660153
-0.350812 -2.784177 -0.715910
-3.431061 -0.676392 -0.479920
1.706524 -3.580386 0.115938
1.329499 -3.110164 0.518980
-2.149899 1.822011 0.689077
0.683957 -3.375201 0.501870
1.062013 3.747011 0.255725
-2.404281 0.003357 0.806321
2.918952 2.669977 0.029380
-3.471319 1.689230 0.246250
-3.888936 -0.441504 -0.152142
3.324322 1.795527 -0.342092
-3.650380 0.856919 -0.349348
