# x y z
-2.322919 -0.578633 0.486991
-2.021404 1.453605 0.003785
-2.101082 -1.431219 0.190391
2.345050 -0.974947 -0.450756
1.253058 1.229318 -0.681360
2.344217 -0.957963 -0.454316
1.657717 -0.810300 0.757971
1.404933 -1.791463 0.139082
-2.043417 -1.399972 -0.140828
-1.712117 -1.211363 0.650866
-0.897963 -0.831006 -0.886245
-0.898986 -1.593155 -0.557673
2.542399 0.067168 -0.550935
0.752594 -0.124107 0.945782
-2.302890 -0.884775 0.477699
0.616394 -1.851781 0.272217
-0.289778 0.200800 -1.001893
2.258748 0.072922 -0.645481
-2.870196 -0.045635 0.268993
-2.858757 -0.033705 -0.252134
-1.434777 0.395913 0.914668
-1.328079 1.374648 0.537525
0.085666 1.979833 -0.082846
-2.533622 -0.350295 0.524565
-0.727979 0.406046 1.004595
2.955473 -0.389682 -0.055715
1.335717 1.697231 0.317893
-0.731568 0.992329 0.821716
-0.786553 1.617420 -0.424240
-1.813542 -0.407127 0.696098
-1.785778 0.083426 -0.814248
-1.708321 -1.482146 0.320459
2.286024 -0.462754 0.548930
-0.597810 1.858568 0.238065
-1.037992 -1.879719 0.011297
2.866869 0.272162 0.314968
-0.114906 1.392391 -0.668250
-2.440612 0.312484 -0.517168
2.527891 0.389958 -0.472837
-2.184519 -1.301092 0.224619
-1.338549 -1.752430 -0.110529
-0.115752 -1.727235 -0.441984
-1.835599 -0.097877 0.706101
-2.281085 -1.133495 -0.215871
-2.329551 1.226273 -0.111557
2.821686 0.409290 -0.163616
1.882415 0.934565 -0.702991
-1.462203 -1.363207 0.467177
2.979771 -0.040099 -0.001467
0.703856 0.060306 -1.007469
-1.072535 -0.266192 0.995394
0.104792 -1.528269 0.612697
1.369472 -1.606187 0.418562
-2.031460 -0.308278 0.786596
-1.151217 -0.865026 0.886523
-0.928546 -1.746129 -0.407409
1.923316 -1.471318 0.219972
2.137697 1.318340 0.188644
2.351607 -0.884553 -0.422313
2.519694 0.235454 -0.538685
0.969394 -1.072505 -0.803564
2.475261 0.931680 0.315435
0.947218 1.557684 0.515534
2.619590 0.073278 0.558250
-2.567171 0.594619 -0.373812
-1.233749 1.329348 -0.602660
1.571288 1.732218 -0.160075
-2.924684 0.685572 0.089111
-1.370270 0.614243 0.764309
0.291031 -1.335189 0.818016
1.305174 -0.618610 0.844951
-1.187618 -1.132101 0.731689
0.804489 0.509212 1.024934
-0.887380 1.914853 -0.068256
1.111416 -0.462175 -0.889316
1.400492 0.506569 -0.832398
-2.494806 0.991153 -0.212604
2.479180 -0.592002 -0.456267
2.049451 -0.526321 -0.561443
-1.127406 0.477808 0.872061
-1.176121 -1.408884 -0.581084
-1.134146 0.189558 0.866250
0.069035 -1.766518 0.543052
2.953182 0.445783 0.317809
1.728462 1.376113 0.285924
-2.063894 -1.277594 -0.372014
0.305551 1.847732 0.231516
-1.179323 -1.391394 -0.663667
-0.900419 0.803853 0.863805
2.075761 -1.170112 -0.403515
1.088813 -1.557811 -0.456217
-2.723933 0.085585 0.383236
0.365446 -1.841495 0.335145
-0.372616 1.987003 -0.095092
-2.856132 0.116297 0.310454
0.706781 1.454877 -0.669591
1.837359 -1.424686 0.359007
1.144467 -1.558020 -0.316514
2.164380 -1.024125 -0.476638
1.563653 -0.949028 -0.709289
2.712100 -0.552600 -0.373126
0.297787 1.896829 -0.197513
2.699127 -0.910602 -0.046642
-2.160223 -0.614544 -0.633262
-2.124272 0.729836 -0.576096
-2.788372 -0.762867 0.073536
-1.168421 1.139575 -0.831582
-0.688496 1.835684 0.392946
0.104798 0.915473 0.946382
2.624714 1.001769 -0.100031
-1.753185 0.003797 0.735016
1.381354 -0.744678 -0.748843
-0.878768 -0.637079 -0.891090
-2.670184 -0.329951 0.461493
-2.398132 0.692665 0.589627
-2.036865 0.261948 0.669647
0.353657 0.984891 -0.911008
1.081228 -1.416020 0.535075
0.962499 1.763177 -0.255484
-0.657186 -1.851283 -0.351365
0.139801 -1.526050 -0.691390
-0.347948 -0.099156 1.041177
0.823110 -0.782507 -0.864718
-0.583825 1.483083 0.667393
2.104760 -1.326782 0.266714
-0.284141 -1.787012 0.467021
0.828678 -1.649503 0.408419
-1.021533 -1.136755 0.713681
1.311855 -1.290420 -0.645207
0.214776 0.006573 -0.986586
-2.635082 0.894482 0.304229
1.112559 -1.799229 -0.220728
-0.053193 -1.287683 -0.759328
-2.249599 0.445842 -0.696859
2.528257 -0.819615 -0.243978
-1.203799 0.512689 -0.864233
-1.137137 -0.327210 -0.926718
1.338383 0.648033 0.764362
0.404107 1.836554 -0.469402
0.370200 -0.444423 0.944053
-0.865710 0.387996 0.964440
-1.709357 0.945657 -0.800645
0.013765 1.826095 0.513060
-2.918564 0.131358 0.202487
0.901505 -1.760871 0.320699
1.335059 -0.701821 -0.863777
2.138845 0.602116 -0.608061
-1.447388 -0.411678 -0.830537
-2.810611 0.361626 0.211076
-0.568766 -0.323371 0.960077
-2.700073 0.550033 0.273293
-2.304185 1.025665 0.452898
-0.807596 0.018206 1.058715
-2.471333 -0.904824 0.388139
-1.145160 -0.080969 -0.931190
-2.087197 0.358831 0.654267
1.141620 -1.805136 -0.345476
0.056817 -0.142433 -1.015060
-1.695209 1.567289 0.002263
0.439634 -0.955653 0.885099
1.609772 -1.374589 -0.501145
1.654353 1.676492 -0.016348
-1.929128 -0.712957 -0.723534
-0.379562 0.872007 -0.937428
-0.073236 -1.068456 -0.783951
0.208016 1.787992 0.514008
-0.951194 -1.203646 0.802172
-0.061920 1.385566 -0.755293
-2.676070 -0.064911 -0.425892
2.320051 -0.601061 -0.612714
-0.714514 0.402423 -0.827095
2.115627 -1.419962 0.108161
2.640362 -0.188199 0.449006
1.993073 -1.393656 0.361231
1.541653 1.709006 -0.246649
1.251813 -1.840689 0.060282
1.663961 0.203406 -0.863537
-1.776526 0.908727 -0.679663
1.125547 -0.765314 0.878394
-0.944258 -1.592663 0.560232
-1.529490 -0.201790 0.832696
-1.281233 0.647626 0.793065
1.061132 -1.820483 0.320781
-0.329439 -1.044623 0.870649
-2.951688 0.373670 -0.201108
0.311151 -0.184082 -0.942184
0.170312 0.928601 -0.937523
0.911183 1.140744 -0.767359
-0.987244 -0.846768 -0.824669
2.804867 -0.310877 -0.338496
0.105650 1.848611 0.415365
0.039403 1.713520 0.589845
1.882386 1.587216 0.228804
1.341871 -1.086180 -0.697359
0.403039 1.649976 0.418679
-2.914517 -0.086456 -0.322587
0.710091 -0.034411 -0.964194
2.626666 0.113878 -0.409460
-2.616917 -0.690141 -0.330716
-2.558882 -0.138535 -0.486168
0.819448 -1.457919 0.616182
-1.575886 1.275962 0.471721
-2.341857 0.974694 0.362795
1.014613 1.206952 -0.677519
-0.141311 -1.553433 0.588588
0.635562 -1.807140 0.397643
1.588535 1.228724 -0.615245
-2.234723 1.238565 0.263584
2.313360 -1.236760 -0.012213
2.936212 0.030030 -0.126000
-0.681711 1.192326 -0.783620
-2.828495 -0.606726 -0.024181
-0.948395 0.905428 -0.824182
-0.326720 1.442328 -0.616109
-1.927673 0.340890 -0.753438
0.574980 0.759729 0.867303
-2.747132 -0.356187 -0.392538
-0.657855 -1.840797 -0.327859
-2.554948 -0.824038 -0.444070
1.539774 0.708670 0.818315
1.652685 -1.616878 0.134479
0.703815 1.063967 0.820736
0.294291 -1.945898 -0.336327
-1.151138 0.981226 -0.742392
0.637222 -1.977502 0.139793
0.733663 1.800392 -0.252579
0.975492 1.434345 0.567135
-1.985746 0.060971 0.708848
2.949406 0.447662 -0.059265
0.205211 0.643945 0.932025
-0.533797 -1.911415 0.067700
1.409124 -1.520018 -0.510798
2.590664 1.041051 -0.011966
0.788563 -0.496420 -0.932685
0.873295 -1.503369 0.588971
1.308384 -0.974004 -0.792414
-0.782818 -1.757552 -0.469168
-1.384180 -1.689201 0.149437
-1.243656 -0.161632 -0.942035
-0.911856 -0.818574 -0.788745
2.433580 -0.961885 0.325836
1.276604 0.542336 -0.867724
-1.188181 1.772868 -0.097047
2.545684 0.857535 -0.269533
