# x y z
-0.226781 -0.948105 -1.059267
-0.110114 -0.742243 -3.226250
-0.091679 -0.518627 4.410925
0.345137 1.015609 0.075025
-0.966940 0.307287 0.294567
0.054510 -0.267859 4.856766
-0.740148 0.630405 -1.335543
0.469834 -0.064539 4.432516
-0.589823 0.750420 1.945466
-0.965056 0.059954 1.314481
-0.876170 0.142543 -2.623532
-0.394303 0.176460 -4.525895
0.559215 -0.781439 -0.659185
0.105166 0.154544 -4.919222
-0.460493 -0.198563 -4.276990
-0.750779 -0.715057 0.961139
0.515576 -0.663704 2.301254
-0.518734 -0.501866 -3.303436
0.883653 -0.197307 2.314372
0.341847 -0.314456 4.501101
-0.554107 0.730276 2.423948
0.537559 -0.626647 2.852580
0.883527 -0.212649 2.001159
-0.081395 0.851034 -2.776896
-0.779015 -0.643895 -1.382601
-0.090019 0.366190 4.481160
-0.523399 -0.777836 1.607141
0.710076 0.476754 2.920900
-0.117722 -0.294560 4.706038
-0.664862 0.383727 -2.738534
-0.796951 -0.495438 -1.763523
0.976785 0.152232 1.440795
-0.087951 -0.298064 -4.766625
-0.958376 0.062721 0.744710
-0.560427 -0.621328 3.082438
-0.413831 0.889560 1.084301
0.554895 0.692662 -2.084489
-0.784681 0.323720 2.241051
0.691609 -0.216071 -3.515838
0.094433 0.629447 3.988927
-0.257914 -0.593322 -4.006706
0.674148 0.192733 3.683515
-0.200989 -0.977413 0.011837
0.066359 0.992442 -0.686556
-0.998126 0.291378 0.031492
-0.537591 0.635096 -3.045215
0.705592 0.671828 -0.397170
-0.409673 0.601647 3.519554
-0.494307 0.624477 3.015244
-0.704582 -0.137267 -3.375453
0.916479 -0.149579 1.733949
-0.704461 0.168638 3.552195
0.651527 -0.441460 3.176267
-0.944688 0.246156 -0.725690
0.350422 0.330279 -4.541507
0.014395 0.470883 4.290585
-0.846776 0.539707 -1.003569
-0.391881 0.869988 -1.325995
0.557902 -0.687184 2.626745
-0.437286 -0.817094 -2.344674
-0.657772 -0.356644 3.312056
-0.529680 0.059310 -4.238885
-0.725062 0.489845 2.382824
-0.265123 -0.225257 4.633880
0.025700 0.104170 4.930757
0.297827 0.429804 4.208407
-0.215186 0.704637 3.730095
0.430308 0.799917 -2.263731
-0.192468 -0.397416 4.718380
0.556888 0.091967 4.283019
0.487072 0.836347 0.397497
0.806632 -0.580265 -1.031966
0.665283 -0.011734 -3.960029
-1.008174 0.038276 0.902388
-0.909430 0.011548 2.028771
0.146128 -0.938937 -0.970750
